pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length
FF,2018-05-06,96.3,-2.34,5.65,"Ohtani, Shohei",543829,660271,single,hit_into_play,,,,,6,"Angels challenged (tag play), call on the field was overturned: Dee Gordon singles on a line drive to center fielder Mike Trout.  Ben Gamel out at 3rd on the throw, center fielder Mike Trout to third baseman Zack Cozart.",R,L,R,SEA,LAA,X,8.0,line_drive,2,1,2018,-0.29,1.39,0.43,2.07,,,592325.0,2,5,Bot,127.35,87.19,,,425784,,,8.05181080083579,-140.046152068495,-7.19092716048967,-5.55496749180501,28.7181317368347,-12.2920388889846,3.32,1.39,189.0,85.8,10.0,97.2,2156.0,6.6,529918,660271,425784,472528,435079,446359,592743,455759,545361,518466,53.89,0.627,0.613,0.9,1.0,1.0,0.0,4.0,42,4,4-Seam Fastball,0,2,0,2,2,0,0,2,Strategic,Standard,192.0,-0.032,0.254,,
FF,2018-05-06,95.8,-2.3,5.63,"Ohtani, Shohei",543829,660271,,ball,,,,,11,"Angels challenged (tag play), call on the field was overturned: Dee Gordon singles on a line drive to center fielder Mike Trout.  Ben Gamel out at 3rd on the throw, center fielder Mike Trout to third baseman Zack Cozart.",R,L,R,SEA,LAA,B,,,1,1,2018,-0.47,1.51,-1.16,2.95,,,592325.0,2,5,Bot,,,,,425784,,,4.10695666006303,-139.620183890657,-4.96677707796412,-7.04473435949988,28.4106889512905,-11.3895379343647,3.42,1.61,,,,96.8,2174.0,6.5,529918,660271,425784,472528,435079,446359,592743,455759,545361,518466,53.95,,,,,,,,42,3,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,197.0,0.0,0.039,,
FF,2018-05-06,96.5,-2.39,5.6,"Ohtani, Shohei",543829,660271,,called_strike,,,,,7,"Angels challenged (tag play), call on the field was overturned: Dee Gordon singles on a line drive to center fielder Mike Trout.  Ben Gamel out at 3rd on the throw, center fielder Mike Trout to third baseman Zack Cozart.",R,L,R,SEA,LAA,S,,,1,0,2018,-0.5,1.58,-0.79,1.97,,,592325.0,2,5,Bot,,,,,425784,,,5.42429043307992,-140.35149807226,-7.7667406494092,-7.82578448718091,30.7665450463656,-9.51847134874257,3.44,1.65,,,,97.2,2073.0,6.7,529918,660271,425784,472528,435079,446359,592743,455759,545361,518466,53.83,,,,,,,,42,2,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,197.0,0.0,-0.043,,
FF,2018-05-06,97.0,-2.38,5.56,"Ohtani, Shohei",543829,660271,,ball,,,,,13,"Angels challenged (tag play), call on the field was overturned: Dee Gordon singles on a line drive to center fielder Mike Trout.  Ben Gamel out at 3rd on the throw, center fielder Mike Trout to third baseman Zack Cozart.",R,L,R,SEA,LAA,B,,,0,0,2018,-0.63,1.55,-0.34,1.28,,,592325.0,2,5,Bot,,,,,425784,,,6.94761390203331,-140.924235429683,-9.51787648174725,-10.1090115013724,31.588019569337,-9.29138238663363,3.42,1.61,,,,97.6,2108.0,6.7,529918,660271,425784,472528,435079,446359,592743,455759,545361,518466,53.84,,,,,,,,42,1,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,202.0,0.0,0.033,,
FF,2018-05-06,98.4,-2.4,5.7,"Ohtani, Shohei",592325,660271,single,hit_into_play,,,,,9,"Ben Gamel singles on a ground ball to third baseman Zack Cozart, deflected by pitcher Shohei Ohtani.",R,L,R,SEA,LAA,X,1.0,ground_ball,3,2,2018,-0.3,1.16,0.42,2.07,,,,2,5,Bot,122.52,175.59,,,425784,,,8.43258457240345,-143.114930423126,-7.16234523684272,-6.07414451278755,31.5136787022965,-14.571874369454,3.43,1.54,,90.3,-17.0,99.3,2136.0,6.7,529918,660271,425784,472528,435079,446359,592743,455759,545361,518466,53.81,0.133,0.147,0.9,1.0,1.0,0.0,2.0,41,7,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,195.0,0.018,0.101,,
ST,2018-05-06,82.3,-2.47,5.63,"Ohtani, Shohei",592325,660271,,foul,,,,,8,"Ben Gamel singles on a ground ball to third baseman Zack Cozart, deflected by pitcher Shohei Ohtani.",R,L,R,SEA,LAA,S,,,3,2,2018,1.34,-0.31,0.01,1.64,,,,2,5,Bot,,,,,425784,,,3.02445725470565,-119.800926687539,-1.87928094931537,12.1607652963699,24.7244481287078,-34.9789403660766,3.43,1.54,,,,82.0,2457.0,6.2,529918,660271,425784,472528,435079,446359,592743,455759,545361,518466,54.29,,,,,,,,41,6,Sweeper,0,2,0,2,2,0,0,2,Standard,Standard,77.0,0.0,0.0,,
ST,2018-05-06,83.0,-2.35,5.74,"Ohtani, Shohei",592325,660271,,ball,,,,,12,"Ben Gamel singles on a ground ball to third baseman Zack Cozart, deflected by pitcher Shohei Ohtani.",R,L,R,SEA,LAA,B,,,2,2,2018,1.65,-0.11,1.32,2.66,,,,2,5,Bot,,,,,425784,,,5.16923252021717,-120.757574336935,-0.284463563094077,14.7879278326358,25.9429633716827,-33.4586626106973,3.36,1.55,,,,82.4,2407.0,6.1,529918,660271,425784,472528,435079,446359,592743,455759,545361,518466,54.38,,,,,,,,41,5,Sweeper,0,2,0,2,2,0,0,2,Standard,Standard,86.0,0.0,0.035,,
ST,2018-05-06,83.2,-2.41,5.65,"Ohtani, Shohei",592325,660271,,foul,,,,,14,"Ben Gamel singles on a ground ball to third baseman Zack Cozart, deflected by pitcher Shohei Ohtani.",R,L,R,SEA,LAA,S,,,2,1,2018,1.5,0.21,0.83,2.47,,,,2,5,Bot,,,,,425784,,,4.51554541377664,-120.998793135258,-1.21461836851578,13.5573176367428,24.4511681517881,-30.1475568507924,3.43,1.54,4.0,71.1,-31.0,82.6,2324.0,6.0,529918,660271,425784,472528,435079,446359,592743,455759,545361,518466,54.52,,,,,,,,41,4,Sweeper,0,2,0,2,2,0,0,2,Standard,Standard,98.0,0.0,-0.029,,
FF,2018-05-06,98.8,-2.36,5.68,"Ohtani, Shohei",592325,660271,,ball,,,,,13,"Ben Gamel singles on a ground ball to third baseman Zack Cozart, deflected by pitcher Shohei Ohtani.",R,L,R,SEA,LAA,B,,,1,1,2018,-0.7,0.92,-0.03,1.24,,,,2,5,Bot,,,,,425784,,,8.05285021414574,-143.533910666978,-8.83836230051502,-11.643840246628,33.8335422612861,-17.4391941153761,3.38,1.66,,,,99.3,2177.0,6.7,529918,660271,425784,472528,435079,446359,592743,455759,545361,518466,53.78,,,,,,,,41,3,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,217.0,0.0,0.019,,
FF,2018-05-06,97.3,-2.29,5.75,"Ohtani, Shohei",592325,660271,,foul,,,,,5,"Ben Gamel singles on a ground ball to third baseman Zack Cozart, deflected by pitcher Shohei Ohtani.",R,L,R,SEA,LAA,S,,,1,0,2018,-0.45,1.25,-0.09,2.73,,,,2,5,Bot,,,,,425784,,,6.99832014909247,-141.575491501902,-5.53748345489637,-7.67059564044594,31.8419055878851,-14.0967891986858,3.43,1.54,35.0,99.3,-3.0,98.2,2036.0,6.7,529918,660271,425784,472528,435079,446359,592743,455759,545361,518466,53.75,,,,,,,,41,2,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,200.0,0.0,-0.019,,
CU,2018-05-06,75.0,-2.08,5.95,"Ohtani, Shohei",592325,660271,,ball,,,,,11,"Ben Gamel singles on a ground ball to third baseman Zack Cozart, deflected by pitcher Shohei Ohtani.",R,L,R,SEA,LAA,B,,,0,0,2018,1.22,-1.33,-0.55,3.59,,,,2,5,Bot,,,,,425784,,,1.01851557338882,-108.84148618423,4.71674410296636,9.22394319752236,22.3027140750963,-43.6870879732692,3.26,1.57,,,,73.9,2371.0,6.0,529918,660271,425784,472528,435079,446359,592743,455759,545361,518466,54.49,,,,,,,,41,1,Curveball,0,2,0,2,2,0,0,2,Standard,Standard,43.0,0.0,0.014,,
ST,2018-05-06,83.8,-2.54,5.67,"Ohtani, Shohei",572287,660271,strikeout,swinging_strike,,,,,14,Mike Zunino strikes out swinging.,R,R,R,SEA,LAA,S,2.0,,2,2,2018,1.67,-0.02,1.12,1.72,,,,1,5,Bot,,,,,425784,,,5.17637663341229,-121.95396463013,-2.66491034836575,15.4082985920622,23.9836464834047,-32.1274002424099,3.33,1.43,,,,83.3,2359.0,6.0,529918,660271,425784,472528,435079,446359,592743,455759,545361,518466,54.55,,0.0,0.0,1.0,0.0,0.0,,40,5,Sweeper,0,2,0,2,2,0,0,2,Standard,Standard,89.0,-0.021,-0.148,,
FF,2018-05-06,97.5,-2.18,5.87,"Ohtani, Shohei",572287,660271,,ball,,,,,11,Mike Zunino strikes out swinging.,R,R,R,SEA,LAA,B,,,1,2,2018,-0.35,1.19,-0.37,4.69,,,,1,5,Bot,,,,,425784,,,5.75406269628256,-142.005306627707,-0.447022186945405,-6.13598496960386,32.0053230631371,-15.8929723236159,3.42,1.59,,,,98.4,2095.0,6.7,529918,660271,425784,472528,435079,446359,592743,455759,545361,518466,53.79,,,,,,,,40,4,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,196.0,0.0,0.031,,
FF,2018-05-06,97.5,-2.31,5.77,"Ohtani, Shohei",572287,660271,,foul,,,,,14,Mike Zunino strikes out swinging.,R,R,R,SEA,LAA,S,,,1,1,2018,-0.31,1.39,0.93,2.0,,,,1,5,Bot,,,,,425784,,,9.42796430597476,-141.476675820112,-7.78725100990101,-6.37868969731291,32.8516371100619,-11.9562975420753,3.33,1.43,288.0,90.7,28.0,97.3,2270.0,6.4,529918,660271,425784,472528,435079,446359,592743,455759,545361,518466,54.1,,,,,,,,40,3,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,193.0,0.0,-0.043,,
FF,2018-05-06,95.9,-2.2,5.83,"Ohtani, Shohei",572287,660271,,called_strike,,,,,14,Mike Zunino strikes out swinging.,R,R,R,SEA,LAA,S,,,1,0,2018,-0.29,1.33,0.85,2.04,,,,1,5,Bot,,,,,425784,,,8.77319196708247,-139.299135141855,-7.45450450501651,-5.7907962972179,31.2007906440201,-13.1945004832995,3.48,1.61,,,,96.2,1975.0,6.6,529918,660271,425784,472528,435079,446359,592743,455759,545361,518466,53.93,,,,,,,,40,2,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,192.0,0.0,-0.034,,
CU,2018-05-06,74.3,-1.93,5.99,"Ohtani, Shohei",572287,660271,,ball,,,,,14,Mike Zunino strikes out swinging.,R,R,R,SEA,LAA,B,,,0,0,2018,1.02,-1.24,1.3,1.98,,,,1,5,Bot,,,,,425784,,,4.80165096756595,-107.8603662107,1.33778032136239,6.69506126371335,22.5789348746824,-42.1160187198572,3.55,1.57,,,,73.1,2374.0,6.0,529918,660271,425784,472528,435079,446359,592743,455759,545361,518466,54.54,,,,,,,,40,1,Curveball,0,2,0,2,2,0,0,2,Standard,Standard,39.0,0.0,0.027,,
FF,2018-05-06,96.0,-2.18,5.87,"Ohtani, Shohei",592387,660271,field_out,hit_into_play,,,,,6,Ryon Healy flies out to right fielder Jabari Blash.,R,R,R,SEA,LAA,X,9.0,fly_ball,0,0,2018,-0.23,1.46,0.72,2.78,,,,0,5,Bot,188.94,69.46,,,425784,,,8.24752467069461,-139.555303474914,-5.95239440327074,-4.94658489345988,32.7199749168148,-11.717776967969,3.53,1.62,339.0,94.9,28.0,96.4,2087.0,6.7,529918,660271,425784,472528,435079,446359,592743,455759,545361,518466,53.83,0.273,0.459,0.0,1.0,0.0,0.0,5.0,39,1,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,189.0,-0.031,-0.232,,
ST,2018-05-06,85.0,-2.48,5.51,"Ohtani, Shohei",571745,660271,strikeout,swinging_strike,,,,,14,Mitch Haniger strikes out swinging.,R,R,R,SEA,LAA,S,2.0,,2,2,2018,1.15,-0.06,1.06,1.08,,,572122.0,2,4,Bot,,,,,425784,,,5.97541996597504,-123.597372057861,-3.89416870156279,10.4361202289266,25.0900373061974,-32.2145996948944,3.36,1.46,,,,84.6,2403.0,6.1,529918,660271,425784,472528,435079,446359,592743,455759,545361,518466,54.36,,0.0,0.0,1.0,0.0,0.0,,34,5,Sweeper,0,2,0,2,2,0,0,2,Standard,Standard,87.0,-0.029,-0.189,,
FF,2018-05-06,99.0,-2.5,5.57,"Ohtani, Shohei",571745,660271,,called_strike,,,,,9,Mitch Haniger strikes out swinging.,R,R,R,SEA,LAA,S,,,2,1,2018,-0.36,1.44,0.44,1.92,,,572122.0,2,4,Bot,,,,,425784,,,8.89893104154158,-143.802500739964,-7.91477025267389,-7.13206752575944,33.4175805683548,-10.4555756812873,3.32,1.55,,,,99.2,2190.0,6.5,529918,660271,425784,472528,435079,446359,592743,455759,545361,518466,53.99,,,,,,,,34,4,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,194.0,0.0,-0.063,,
ST,2018-05-06,83.8,-2.36,5.6,"Ohtani, Shohei",571745,660271,,ball,,,,,14,Mitch Haniger strikes out swinging.,R,R,R,SEA,LAA,B,,,1,1,2018,1.1,-0.04,1.72,0.97,,,572122.0,2,4,Bot,,,,,425784,,,7.25278251835762,-121.845910714387,-4.17980278787501,9.42325618162635,24.676982632765,-31.9116580554671,3.21,1.52,,,,83.5,2449.0,6.2,529918,660271,425784,472528,435079,446359,592743,455759,545361,518466,54.29,,,,,,,,34,3,Sweeper,0,2,0,2,2,0,0,2,Standard,Standard,88.0,0.0,0.039,,
ST,2018-05-06,83.6,-2.44,5.51,"Ohtani, Shohei",571745,660271,,blocked_ball,,,,,14,Mitch Haniger strikes out swinging.,R,R,R,SEA,LAA,B,,,0,1,2018,1.02,-0.11,1.81,0.37,,,572122.0,2,4,Bot,,,,,425784,,,7.75519821707436,-121.503944518895,-5.1353677403379,8.46678397284274,24.8464907332209,-32.4279980825676,3.33,1.55,,,,83.2,2362.0,6.2,529918,660271,425784,472528,435079,446359,592743,455759,545361,518466,54.28,,,,,,,,34,2,Sweeper,0,2,0,2,2,0,0,2,Standard,Standard,84.0,0.0,0.029,,
FF,2018-05-06,98.2,-2.42,5.64,"Ohtani, Shohei",571745,660271,,called_strike,,,,,9,Mitch Haniger strikes out swinging.,R,R,R,SEA,LAA,S,,,0,0,2018,-0.52,1.31,0.57,1.88,,,572122.0,2,4,Bot,,,,,425784,,,9.32188805963905,-142.597446264283,-7.78077291078816,-9.16182247446849,30.7197631474313,-12.6203709542662,3.36,1.55,,,,98.6,2158.0,6.5,529918,660271,425784,472528,435079,446359,592743,455759,545361,518466,53.99,,,,,,,,34,1,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,202.0,0.0,-0.039,,
FF,2018-05-06,99.3,-2.39,5.72,"Ohtani, Shohei",572122,660271,single,hit_into_play,,,,,8,Kyle Seager singles on a line drive to left fielder Chris Young.,R,L,R,SEA,LAA,X,7.0,line_drive,2,2,2018,-0.21,1.17,0.01,1.91,,,,2,4,Bot,76.32,90.13,,,425784,,,7.16232593209949,-144.437879768274,-7.92239984207636,-4.58303885648494,32.0415326983719,-13.8624605613279,3.34,1.41,250.0,92.1,14.0,100.7,1990.0,7.0,529918,660271,425784,472528,435079,446359,592743,455759,545361,518466,53.55,0.933,0.866,0.9,1.0,1.0,0.0,4.0,33,5,4-Seam Fastball,0,2,0,2,2,0,0,2,Strategic,Standard,190.0,0.016,0.136,,
FF,2018-05-06,99.5,-2.4,5.66,"Ohtani, Shohei",572122,660271,,ball,,,,,13,Kyle Seager singles on a line drive to left fielder Chris Young.,R,L,R,SEA,LAA,B,,,1,2,2018,-0.28,1.2,-1.2,1.12,,,,2,4,Bot,,,,,425784,,,3.97460223701157,-144.673782179764,-10.0450657275331,-4.82729469096842,32.1295758626067,-12.8935926756512,3.44,1.62,,,,100.6,2066.0,6.8,529918,660271,425784,472528,435079,446359,592743,455759,545361,518466,53.66,,,,,,,,33,4,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,193.0,0.0,0.018,,
CU,2018-05-06,77.0,-2.1,5.9,"Ohtani, Shohei",572122,660271,,swinging_strike,,,,,5,Kyle Seager singles on a line drive to left fielder Chris Young.,R,L,R,SEA,LAA,S,,,1,1,2018,0.95,-1.33,-0.25,2.08,,,,2,4,Bot,,,,,425784,,,2.19789052262401,-112.009005107504,1.35838473124734,7.49047659270896,22.1390714258478,-43.7867091634114,3.34,1.41,,,,76.7,2385.0,6.3,529918,660271,425784,472528,435079,446359,592743,455759,545361,518466,54.18,,,,,,,,33,3,Curveball,0,2,0,2,2,0,0,2,Standard,Standard,36.0,0.0,-0.028,,
FF,2018-05-06,98.2,-2.46,5.69,"Ohtani, Shohei",572122,660271,,called_strike,,,,,7,Kyle Seager singles on a line drive to left fielder Chris Young.,R,L,R,SEA,LAA,S,,,1,0,2018,-0.21,1.23,-0.59,1.81,,,,2,4,Bot,,,,,425784,,,5.5866945521848,-142.935435078001,-8.05672499232153,-4.08523957327591,30.9610111673471,-13.4003465825966,3.44,1.53,,,,99.5,1983.0,6.8,529918,660271,425784,472528,435079,446359,592743,455759,545361,518466,53.65,,,,,,,,33,2,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,189.0,0.0,-0.019,,
FS,2018-05-06,85.8,-2.3,5.9,"Ohtani, Shohei",572122,660271,,ball,,,,,13,Kyle Seager singles on a line drive to left fielder Chris Young.,R,L,R,SEA,LAA,B,,,0,0,2018,-0.46,0.35,-1.3,1.78,,,,2,4,Bot,,,,,425784,,,3.27121696774149,-124.92142134221,-4.18136701918574,-5.37643997748379,25.1738117140768,-27.9506753099271,3.42,1.49,,,,85.4,1155.0,6.0,529918,660271,425784,472528,435079,446359,592743,455759,545361,518466,54.48,,,,,,,,33,1,Split-Finger,0,2,0,2,2,0,0,2,Standard,Standard,232.0,0.0,0.014,,
ST,2018-05-06,84.2,-2.41,5.68,"Ohtani, Shohei",443558,660271,field_out,hit_into_play,,,,,6,Nelson Cruz pops out to first baseman Luis Valbuena in foul territory.,R,R,R,SEA,LAA,X,3.0,popup,2,2,2018,1.29,-0.1,0.35,2.71,,,,1,4,Bot,169.76,180.67,,,425784,,,3.85509910528658,-122.533674563519,-0.327646429002389,12.1355428164942,24.2634177702565,-33.3173195773106,3.65,1.67,,80.0,69.0,84.0,2429.0,6.1,529918,660271,425784,472528,435079,446359,592743,455759,545361,518466,54.37,0.0,0.0,0.0,1.0,0.0,0.0,3.0,32,5,Sweeper,0,2,0,2,2,0,0,2,Standard,Standard,86.0,-0.019,-0.148,,
FS,2018-05-06,88.0,-2.21,5.94,"Ohtani, Shohei",443558,660271,,ball,,,,,11,Nelson Cruz pops out to first baseman Luis Valbuena in foul territory.,R,R,R,SEA,LAA,B,,,1,2,2018,-0.53,0.16,-1.85,2.84,,,,1,4,Bot,,,,,425784,,,1.94140291091034,-128.189250689448,-1.73386951970618,-6.21132740604186,26.5298962834393,-30.3001198175455,3.6,1.78,,,,87.7,980.0,6.1,529918,660271,425784,472528,435079,446359,592743,455759,545361,518466,54.43,,,,,,,,32,4,Split-Finger,0,2,0,2,2,0,0,2,Standard,Standard,253.0,0.0,0.031,,
ST,2018-05-06,83.4,-2.38,5.71,"Ohtani, Shohei",443558,660271,,swinging_strike,,,,,9,Nelson Cruz pops out to first baseman Luis Valbuena in foul territory.,R,R,R,SEA,LAA,S,,,1,1,2018,1.07,0.13,0.82,1.75,,,,1,4,Bot,,,,,425784,,,5.27016531255445,-121.46225379329,-2.94633387343092,9.52672478478821,22.7006217715381,-30.6038965561469,3.65,1.67,,,,83.4,2279.0,6.1,529918,660271,425784,472528,435079,446359,592743,455759,545361,518466,54.36,,,,,,,,32,3,Sweeper,0,2,0,2,2,0,0,2,Standard,Standard,97.0,0.0,-0.043,,
FF,2018-05-06,98.5,-2.33,5.75,"Ohtani, Shohei",443558,660271,,ball,,,,,13,Nelson Cruz pops out to first baseman Luis Valbuena in foul territory.,R,R,R,SEA,LAA,B,,,0,1,2018,-0.31,1.3,-0.99,2.43,,,,1,4,Bot,,,,,425784,,,4.42558745055591,-143.435294568012,-6.75298199682758,-5.33802738415284,32.4038724311425,-12.499925485316,3.68,1.76,,,,99.8,2068.0,6.9,529918,660271,425784,472528,435079,446359,592743,455759,545361,518466,53.58,,,,,,,,32,2,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,193.0,0.0,0.02,,
ST,2018-05-06,82.1,-2.44,5.76,"Ohtani, Shohei",443558,660271,,called_strike,,,,,14,Nelson Cruz pops out to first baseman Luis Valbuena in foul territory.,R,R,R,SEA,LAA,S,,,0,0,2018,1.26,-0.1,0.96,2.07,,,,1,4,Bot,,,,,425784,,,5.26862074790234,-119.413635340423,-1.59695612662826,10.9264260629805,23.1656375046278,-33.0139694376654,3.69,1.79,,,,81.8,2351.0,6.1,529918,660271,425784,472528,435079,446359,592743,455759,545361,518466,54.38,,,,,,,,32,1,Sweeper,0,2,0,2,2,0,0,2,Standard,Standard,86.0,0.0,-0.026,,
ST,2018-05-06,82.6,-2.4,5.77,"Ohtani, Shohei",429664,660271,field_out,hit_into_play,,,,,5,Robinson Cano flies out to right fielder Jabari Blash.,R,L,R,SEA,LAA,X,9.0,fly_ball,1,1,2018,1.38,-0.1,0.17,2.6,,,,0,4,Bot,157.81,54.1,,,425784,,,3.18446827773164,-120.157139549456,-0.521637581133197,12.4968066620686,23.8656097371208,-33.2513418468233,3.73,1.68,350.0,92.7,30.0,82.0,2194.0,6.0,529918,660271,425784,472528,435079,446359,592743,455759,545361,518466,54.51,0.133,0.232,0.0,1.0,0.0,0.0,3.0,31,3,Sweeper,0,2,0,2,2,0,0,2,Standard,Standard,86.0,-0.029,-0.224,,
FF,2018-05-06,97.2,-2.32,5.79,"Ohtani, Shohei",429664,660271,,swinging_strike,,,,,4,Robinson Cano flies out to right fielder Jabari Blash.,R,L,R,SEA,LAA,S,,,1,0,2018,-0.28,1.15,-0.55,3.06,,,,0,4,Bot,,,,,425784,,,5.41873930008415,-141.540827037246,-4.48456746411218,-4.91319898426992,30.3460581793007,-15.7528629690628,3.73,1.68,,,,98.1,1996.0,6.6,529918,660271,425784,472528,435079,446359,592743,455759,545361,518466,53.9,,,,,,,,31,2,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,193.0,0.0,-0.044,,
FF,2018-05-06,96.7,-2.29,5.97,"Ohtani, Shohei",429664,660271,,ball,,,,,11,Robinson Cano flies out to right fielder Jabari Blash.,R,L,R,SEA,LAA,B,,,0,0,2018,-0.61,1.21,-0.88,3.19,,,,0,4,Bot,,,,,425784,,,5.18864867600237,-140.758574906646,-4.6897460041525,-9.31960083628963,29.7217881229337,-15.0785609125348,3.8,1.87,,,,97.3,1967.0,6.5,529918,660271,425784,472528,435079,446359,592743,455759,545361,518466,54.03,,,,,,,,31,1,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,207.0,0.0,0.036,,
ST,2018-05-06,81.3,-2.48,5.69,"Ohtani, Shohei",516416,660271,field_out,hit_into_play,,,,,7,"Jean Segura grounds out, second baseman Ian Kinsler to first baseman Luis Valbuena.",R,R,R,SEA,LAA,X,4.0,ground_ball,2,0,2018,1.06,0.07,-0.5,2.03,,,,2,3,Bot,138.35,139.92,,,425784,,,2.41630621551356,-118.378041434368,-1.76814877673924,9.41067398466891,21.4301397975663,-31.4213701279197,3.31,1.49,121.0,70.3,10.0,81.0,2345.0,6.0,529918,660271,425784,472528,435079,446359,592743,455759,545361,518466,54.54,0.3,0.298,0.0,1.0,0.0,0.0,2.0,25,3,Sweeper,0,2,0,2,2,0,0,2,Standard,Standard,94.0,-0.011,-0.138,,
ST,2018-05-06,81.6,-2.37,5.71,"Ohtani, Shohei",516416,660271,,ball,,,,,14,"Jean Segura grounds out, second baseman Ian Kinsler to first baseman Luis Valbuena.",R,R,R,SEA,LAA,B,,,1,0,2018,1.56,-0.43,0.79,0.33,,,,2,3,Bot,,,,,425784,,,4.10169826975465,-118.733879269926,-4.66420486195667,13.8552129935788,23.3075260675349,-35.495025071176,3.13,1.55,,,,81.3,2309.0,6.2,529918,660271,425784,472528,435079,446359,592743,455759,545361,518466,54.34,,,,,,,,25,2,Sweeper,0,2,0,2,2,0,0,2,Standard,Standard,75.0,0.0,0.024,,
FS,2018-05-06,86.7,-2.18,5.91,"Ohtani, Shohei",516416,660271,,ball,,,,,13,"Jean Segura grounds out, second baseman Ian Kinsler to first baseman Luis Valbuena.",R,R,R,SEA,LAA,B,,,0,0,2018,-0.44,0.06,-1.05,1.52,,,,2,3,Bot,,,,,425784,,,3.56495908319678,-126.141633743022,-4.42829078613433,-5.33742884528431,24.737294274957,-30.9000362147264,3.17,1.61,,,,86.4,1219.0,6.0,529918,660271,425784,472528,435079,446359,592743,455759,545361,518466,54.48,,,,,,,,25,1,Split-Finger,0,2,0,2,2,0,0,2,Standard,Standard,262.0,0.0,0.014,,
ST,2018-05-06,83.0,-2.39,5.71,"Ohtani, Shohei",543829,660271,field_out,hit_into_play,,,,,8,Dee Gordon flies out to right fielder Jabari Blash.,R,L,R,SEA,LAA,X,9.0,fly_ball,1,2,2018,1.57,-0.33,-0.01,1.93,,,,1,3,Bot,184.15,84.83,,,425784,,,2.38216914938565,-120.886385562683,-1.55522775112056,14.8941554821085,23.2680103420228,-35.3296826159126,3.31,1.38,302.0,82.4,27.0,83.0,2446.0,6.2,529918,660271,425784,472528,435079,446359,592743,455759,545361,518466,54.27,0.1,0.108,0.0,1.0,0.0,0.0,3.0,24,4,Sweeper,0,2,0,2,2,0,0,2,Standard,Standard,78.0,-0.018,-0.117,,
FF,2018-05-06,97.8,-2.37,5.74,"Ohtani, Shohei",543829,660271,,foul,,,,,8,Dee Gordon flies out to right fielder Jabari Blash.,R,L,R,SEA,LAA,S,,,1,1,2018,-0.48,1.33,-0.04,1.46,,,,1,3,Bot,,,,,425784,,,7.41977211776462,-142.079515665411,-9.15895823334943,-8.1768795486681,31.8187136715984,-12.1707060189439,3.31,1.38,255.0,74.7,43.0,98.2,2081.0,6.6,529918,660271,425784,472528,435079,446359,592743,455759,545361,518466,53.93,,,,,,,,24,3,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Strategic,200.0,0.0,-0.043,,
FS,2018-05-06,86.6,-2.3,5.93,"Ohtani, Shohei",543829,660271,,ball,,,,,13,Dee Gordon flies out to right fielder Jabari Blash.,R,L,R,SEA,LAA,B,,,0,1,2018,-0.45,0.09,-1.12,2.0,,,,1,3,Bot,,,,,425784,,,3.68942279990893,-126.056968312716,-3.33621750470638,-5.45633396097774,25.5466160932384,-30.7453399522465,3.57,1.8,,,,86.1,1311.0,6.0,529918,660271,425784,472528,435079,446359,592743,455759,545361,518466,54.54,,,,,,,,24,2,Split-Finger,0,2,0,2,2,0,0,2,Standard,Standard,258.0,0.0,0.02,,
